account_id,account_hash,institution_type,owner_person_id,source_id,synthetic_demo_record
ACC_01080,135cee2059d38bc9,NBFC,P_02668,BANK_SRC_71,True
ACC_01081,3c7aee12f85058fa,Payment Bank,P_04609,BANK_SRC_36,True
ACC_01082,66072b626435b484,Payment Bank,P_00608,BANK_SRC_37,True
ACC_01083,6aad0ed51c5de606,Cooperative Bank,P_02021,BANK_SRC_54,True
ACC_01084,e7ba22057068468f,Commercial Bank,P_02077,BANK_SRC_98,True
ACC_01085,393a1b96ed38dbce,Commercial Bank,P_02707,BANK_SRC_85,True
ACC_01086,8e3d35c77728dfed,Commercial Bank,P_01153,BANK_SRC_89,True
ACC_01087,cfe7faf8d40311f5,Cooperative Bank,P_02274,BANK_SRC_58,True
ACC_01088,91d95b81dd34977c,Payment Bank,P_04846,BANK_SRC_63,True
ACC_01089,320cc64227b88a24,Payment Bank,P_01528,BANK_SRC_35,True
ACC_01090,23b03702b5f319fe,NBFC,P_01635,BANK_SRC_78,True
ACC_01091,3f5f2ba0a990659e,Commercial Bank,P_03094,BANK_SRC_76,True
ACC_01092,ad42097ff857f4a4,Commercial Bank,P_04496,BANK_SRC_61,True
ACC_01093,eb7a46e809ee647e,Cooperative Bank,P_04691,BANK_SRC_84,True
ACC_01094,f7e0df30e2a8236b,Commercial Bank,P_02282,BANK_SRC_12,True
ACC_01095,14740ae2fa36bacb,NBFC,P_02005,BANK_SRC_43,True
ACC_01096,3449301d3ef3480b,Cooperative Bank,P_01581,BANK_SRC_24,True
ACC_01097,36e743c2a944ab50,NBFC,P_00012,BANK_SRC_88,True
ACC_01098,4c7bdd35fbbcecde,Cooperative Bank,P_00931,BANK_SRC_57,True
ACC_01099,3ad8d239318b894c,Payment Bank,P_03673,BANK_SRC_74,True
ACC_01100,5f62bdb6d6d0c7d6,Payment Bank,P_00636,BANK_SRC_73,True
ACC_01101,66d0dbc7cd08b9b2,Payment Bank,P_00308,BANK_SRC_68,True
ACC_01102,ea94ba8890368662,Commercial Bank,P_03027,BANK_SRC_62,True
ACC_01103,2ce41e33509b6bdf,Cooperative Bank,P_02394,BANK_SRC_48,True
ACC_01104,cb710cfcdd2acd5e,Payment Bank,P_02739,BANK_SRC_63,True
ACC_01105,7859c9ba21dcee23,Payment Bank,P_01333,BANK_SRC_59,True
ACC_01106,54da0e989ea02673,Payment Bank,P_01390,BANK_SRC_10,True
ACC_01107,c4c477bee14b0899,Payment Bank,P_04112,BANK_SRC_39,True
ACC_01108,c598f3f8d8267856,Commercial Bank,P_02311,BANK_SRC_89,True
ACC_01109,f850e85d9ef7e709,Commercial Bank,P_02790,BANK_SRC_94,True
ACC_01110,d8007637830ec46e,Cooperative Bank,P_00415,BANK_SRC_83,True
ACC_01111,fcd34cac815ddca5,NBFC,P_04401,BANK_SRC_83,True
ACC_01112,104e56b392c89e8c,Cooperative Bank,P_02929,BANK_SRC_53,True
ACC_01113,c60ceca355006b18,Commercial Bank,P_01094,BANK_SRC_32,True
ACC_01114,7bbbf93c938a5da0,Cooperative Bank,P_00004,BANK_SRC_47,True
ACC_01115,4a07c8da2e5c288b,NBFC,P_00875,BANK_SRC_18,True
ACC_01116,a141197c49832d86,Payment Bank,P_03138,BANK_SRC_65,True
ACC_01117,60839889686542ae,Payment Bank,P_02122,BANK_SRC_44,True
ACC_01118,e53dad639a35c97a,Cooperative Bank,P_00999,BANK_SRC_65,True
ACC_01119,64aa4576eb66f3d3,Cooperative Bank,P_03212,BANK_SRC_76,True
ACC_01120,5490a1316f6b705d,Payment Bank,P_02790,BANK_SRC_65,True
ACC_01121,5b66d37bac79c45d,NBFC,P_02618,BANK_SRC_92,True
ACC_01122,7c000e2ae23e20bd,NBFC,P_00811,BANK_SRC_80,True
ACC_01123,1b781a9070fd30fc,Payment Bank,P_01397,BANK_SRC_32,True
ACC_01124,42b096323648119d,Cooperative Bank,P_02039,BANK_SRC_20,True
ACC_01125,81fe0596d476ebb1,Commercial Bank,P_04792,BANK_SRC_93,True
ACC_01126,a8ab26d37a240c5a,Payment Bank,P_02368,BANK_SRC_74,True
ACC_01127,87cd174406391f43,Payment Bank,P_00925,BANK_SRC_10,True
ACC_01128,f21324255fdea236,Cooperative Bank,P_00689,BANK_SRC_84,True
ACC_01129,7bc5e25c3194cdc6,Payment Bank,P_00992,BANK_SRC_29,True
ACC_01130,230d0e673bc161f5,Cooperative Bank,P_00047,BANK_SRC_13,True
ACC_01131,7afedc79a95d1c19,Commercial Bank,P_00886,BANK_SRC_29,True
ACC_01132,8e0069c315621373,Payment Bank,P_00424,BANK_SRC_99,True
ACC_01133,734c9f3d74197745,NBFC,P_02517,BANK_SRC_61,True
ACC_01134,231b936fc9aafa37,Commercial Bank,P_02982,BANK_SRC_98,True
ACC_01135,a9010a44596345a3,Cooperative Bank,P_04040,BANK_SRC_86,True
ACC_01136,6733f174b7d624a1,Payment Bank,P_01021,BANK_SRC_87,True
ACC_01137,35800fc488fa224d,Payment Bank,P_00834,BANK_SRC_44,True
ACC_01138,df2cc4d17da7a69e,Cooperative Bank,P_04725,BANK_SRC_24,True
ACC_01139,9b9ceae4c78d8358,Commercial Bank,P_04586,BANK_SRC_22,True
ACC_01140,02dc6bc847324827,Payment Bank,P_01563,BANK_SRC_27,True
ACC_01141,b21eed67e2c1d0ef,NBFC,P_01784,BANK_SRC_78,True
ACC_01142,c1452a18f18dbded,Cooperative Bank,P_01400,BANK_SRC_79,True
ACC_01143,80621c78388428f4,Cooperative Bank,P_02102,BANK_SRC_28,True
ACC_01144,f56b5db6a7944189,NBFC,P_02111,BANK_SRC_71,True
ACC_01145,4b230f625417818c,Cooperative Bank,P_00670,BANK_SRC_11,True
ACC_01146,f42ef688233f2e8d,Payment Bank,P_01143,BANK_SRC_30,True
ACC_01147,8a150f8be5179cca,NBFC,P_01981,BANK_SRC_15,True
ACC_01148,e8017603a5c07d22,Commercial Bank,P_03672,BANK_SRC_49,True
ACC_01149,9197f56422d937c9,NBFC,P_01103,BANK_SRC_91,True
ACC_01150,bc791545d117a84d,NBFC,P_03495,BANK_SRC_48,True
ACC_01151,fda8d9f4118af30a,NBFC,P_00425,BANK_SRC_72,True
ACC_01152,04ff1a67110e55d4,NBFC,P_01099,BANK_SRC_93,True
ACC_01153,d2ac28e10fb03154,Commercial Bank,P_02770,BANK_SRC_40,True
ACC_01154,f807cc84156f7631,Payment Bank,P_01792,BANK_SRC_19,True
ACC_01155,bc1e02fe28181b1e,NBFC,P_00153,BANK_SRC_28,True
ACC_01156,2981d4a986032410,Cooperative Bank,P_02372,BANK_SRC_54,True
ACC_01157,4a2e13a8691ddd61,Payment Bank,P_02314,BANK_SRC_47,True
ACC_01158,68304333c6148bc6,Cooperative Bank,P_00531,BANK_SRC_85,True
ACC_01159,a0bb6a1fc1f999c0,Cooperative Bank,P_01458,BANK_SRC_84,True
ACC_01160,53ba4fa80c6c8325,Commercial Bank,P_04514,BANK_SRC_80,True
ACC_01161,12c5a0113ffb1f03,Cooperative Bank,P_01387,BANK_SRC_58,True
ACC_01162,b7062e6e28e72b5c,NBFC,P_01571,BANK_SRC_80,True
ACC_01163,0ecf2c54593ff052,NBFC,P_03494,BANK_SRC_15,True
ACC_01164,e721b8bc7cc0bf82,Cooperative Bank,P_02295,BANK_SRC_55,True
ACC_01165,9f12c2b8881b7dd8,Cooperative Bank,P_03741,BANK_SRC_20,True
ACC_01166,4806676f1beea80c,Payment Bank,P_04365,BANK_SRC_84,True
ACC_01167,d799af043e81f348,Cooperative Bank,P_01928,BANK_SRC_96,True
ACC_01168,b490b51f73ff4912,Payment Bank,P_00663,BANK_SRC_41,True
ACC_01169,7a3ed7079248bbe9,Commercial Bank,P_02560,BANK_SRC_54,True
ACC_01170,94b88acef76a09d4,Commercial Bank,P_00057,BANK_SRC_73,True
ACC_01171,b3e348939a3507dc,Payment Bank,P_03928,BANK_SRC_82,True
ACC_01172,fff998a2fcbc0493,NBFC,P_02363,BANK_SRC_35,True
ACC_01173,295a4e1d268dda70,NBFC,P_02839,BANK_SRC_63,True
ACC_01174,6ce2f0315b69ff07,Cooperative Bank,P_01027,BANK_SRC_79,True
ACC_01175,8601648587f26486,Payment Bank,P_00095,BANK_SRC_19,True
ACC_01176,95c6cfd994a03a31,Payment Bank,P_02156,BANK_SRC_45,True
ACC_01177,379a313b168b8f5e,Payment Bank,P_01404,BANK_SRC_53,True
ACC_01178,f57c3350dad53aad,Commercial Bank,P_00826,BANK_SRC_54,True
ACC_01179,8266cb79674adcbb,NBFC,P_02458,BANK_SRC_36,True
ACC_01180,91be8711f341591a,NBFC,P_02904,BANK_SRC_73,True
ACC_01181,e84430baed00df68,Cooperative Bank,P_02529,BANK_SRC_64,True
ACC_01182,0e00d0735b1f1011,Payment Bank,P_01880,BANK_SRC_13,True
ACC_01183,0870207af99bfc2f,Cooperative Bank,P_02111,BANK_SRC_73,True
ACC_01184,86d2c5e37428a204,Payment Bank,P_01167,BANK_SRC_27,True
ACC_01185,0fcc9729596d7327,Commercial Bank,P_03440,BANK_SRC_35,True
ACC_01186,2d85fcda34d3a001,Commercial Bank,P_01414,BANK_SRC_27,True
ACC_01187,83f1188774cefc88,Commercial Bank,P_04323,BANK_SRC_77,True
ACC_01188,e42b58e07737d894,Payment Bank,P_04672,BANK_SRC_49,True
ACC_01189,586175b8833902d7,Commercial Bank,P_03631,BANK_SRC_30,True
ACC_01190,99f9deafc9e9c11c,NBFC,P_03615,BANK_SRC_41,True
ACC_01191,9ec7807840be57d1,Commercial Bank,P_04176,BANK_SRC_49,True
ACC_01192,815ebd25ca091d5a,Commercial Bank,P_04968,BANK_SRC_12,True
ACC_01193,0d939d888c787635,Cooperative Bank,P_04480,BANK_SRC_40,True
ACC_01194,e6b412022c53a073,Payment Bank,P_00442,BANK_SRC_84,True
ACC_01195,72c8be3dd06a72ff,Cooperative Bank,P_02174,BANK_SRC_78,True
ACC_01196,7c5ee3e1dbf2e2bc,NBFC,P_00783,BANK_SRC_48,True
ACC_01197,ec5c586355d6d693,Commercial Bank,P_04079,BANK_SRC_96,True
ACC_01198,7b90bde0726d8f3e,Cooperative Bank,P_00307,BANK_SRC_18,True
ACC_01199,0b6fd9894459a500,Commercial Bank,P_04199,BANK_SRC_42,True
ACC_01200,8ca3d43ea86e8ee3,NBFC,P_00195,BANK_SRC_15,True
ACC_01201,f08f181f2e1541da,NBFC,P_01104,BANK_SRC_18,True
ACC_01202,6dbadd2150ed0b8b,NBFC,P_03479,BANK_SRC_78,True
ACC_01203,2785a27988c9044e,Cooperative Bank,P_03651,BANK_SRC_18,True
ACC_01204,1ee2d194dc7c0923,NBFC,P_02355,BANK_SRC_11,True
ACC_01205,8f1408b4735499d0,Commercial Bank,P_01718,BANK_SRC_45,True
ACC_01206,bbff6deee953cd16,NBFC,P_01538,BANK_SRC_42,True
ACC_01207,0109b77366c4a8ae,Payment Bank,P_01746,BANK_SRC_49,True
ACC_01208,bb95cab735f59007,NBFC,P_01063,BANK_SRC_56,True
ACC_01209,e691ae688d1ea908,Commercial Bank,P_00544,BANK_SRC_47,True
ACC_01210,eb8e5d3d2e905ddc,Commercial Bank,P_03237,BANK_SRC_90,True
ACC_01211,b4d8c362d9c424b6,Commercial Bank,P_02443,BANK_SRC_40,True
ACC_01212,3dfdb8618c541539,NBFC,P_02755,BANK_SRC_83,True
ACC_01213,ed174bcda3f519b1,NBFC,P_02034,BANK_SRC_28,True
ACC_01214,8629bc34a3914acf,Payment Bank,P_01048,BANK_SRC_64,True
ACC_01215,e1780c0754f728f9,NBFC,P_03804,BANK_SRC_19,True
ACC_01216,7e7da63f5770cc26,NBFC,P_04379,BANK_SRC_80,True
ACC_01217,0e4a892700cc7ab9,NBFC,P_03719,BANK_SRC_66,True
ACC_01218,fb4ef59027b35294,Cooperative Bank,P_03040,BANK_SRC_74,True
ACC_01219,c349076e7d8874ff,Cooperative Bank,P_03936,BANK_SRC_87,True
ACC_01220,531e80e1d564de24,Cooperative Bank,P_04496,BANK_SRC_88,True
ACC_01221,ec9708475ffe0790,Cooperative Bank,P_03740,BANK_SRC_15,True
ACC_01222,6ccb4bbfffe6610c,Cooperative Bank,P_02324,BANK_SRC_14,True
ACC_01223,bad721488e9b1fbb,Payment Bank,P_02301,BANK_SRC_50,True
ACC_01224,42b9d64c653f55fe,NBFC,P_02799,BANK_SRC_75,True
ACC_01225,19e28375a74dd69e,Cooperative Bank,P_00693,BANK_SRC_45,True
ACC_01226,c7fe113e8a5d081e,Commercial Bank,P_00930,BANK_SRC_73,True
ACC_01227,126534b0f3ee9964,Payment Bank,P_04742,BANK_SRC_96,True
ACC_01228,7fc85ddcb27512a8,Commercial Bank,P_00329,BANK_SRC_54,True
ACC_01229,397686d633ec32b1,Payment Bank,P_03969,BANK_SRC_89,True
ACC_01230,2e5d6512d175ea1f,Commercial Bank,P_01579,BANK_SRC_79,True
ACC_01231,7a28d08860ebe407,Payment Bank,P_02665,BANK_SRC_45,True
ACC_01232,d88cc1b10a2c603d,Cooperative Bank,P_02505,BANK_SRC_84,True
ACC_01233,715024b9f4c87936,Payment Bank,P_01497,BANK_SRC_42,True
ACC_01234,db6dcf88046e3db1,Cooperative Bank,P_00255,BANK_SRC_76,True
ACC_01235,2d09b592b3ba2853,NBFC,P_02573,BANK_SRC_11,True
ACC_01236,985a23c708a90766,NBFC,P_01150,BANK_SRC_91,True
ACC_01237,4a37a9277ed482ac,Cooperative Bank,P_00612,BANK_SRC_68,True
ACC_01238,8324ce9c8ee3816b,Cooperative Bank,P_04579,BANK_SRC_17,True
ACC_01239,52a99c794b8198b4,Payment Bank,P_02838,BANK_SRC_38,True
ACC_01240,9f13697ed297e6ed,Commercial Bank,P_02619,BANK_SRC_67,True
ACC_01241,f4cfdcf76f1104cc,NBFC,P_04325,BANK_SRC_68,True
ACC_01242,192221899e78347d,Cooperative Bank,P_03834,BANK_SRC_92,True
ACC_01243,d5e042e68693bebe,Commercial Bank,P_01110,BANK_SRC_14,True
ACC_01244,637cd24ad564413e,Commercial Bank,P_03732,BANK_SRC_45,True
ACC_01245,7e8884d829989da6,NBFC,P_00178,BANK_SRC_18,True
ACC_01246,92d2dd8f263ffed8,Payment Bank,P_01023,BANK_SRC_61,True
ACC_01247,48e3419b334be7f1,Payment Bank,P_00866,BANK_SRC_95,True
ACC_01248,16e327d3a4f72388,Commercial Bank,P_04125,BANK_SRC_12,True
ACC_01249,40bc9d2514a007c7,NBFC,P_02545,BANK_SRC_71,True
ACC_01250,1884dc9fd1efa600,Payment Bank,P_00671,BANK_SRC_44,True
ACC_01251,e34e0f1dfccb5d17,Cooperative Bank,P_01221,BANK_SRC_47,True
ACC_01252,868bffb44c85962f,Commercial Bank,P_02011,BANK_SRC_99,True
ACC_01253,cfce19e85c55df23,NBFC,P_02168,BANK_SRC_70,True
ACC_01254,f68f46e62e17452b,NBFC,P_00674,BANK_SRC_69,True
ACC_01255,0bc74781a5af5e39,Cooperative Bank,P_00113,BANK_SRC_51,True
ACC_01256,c7d72363d161782d,Payment Bank,P_03795,BANK_SRC_94,True
ACC_01257,75d3f77b2376f5d5,NBFC,P_02455,BANK_SRC_41,True
ACC_01258,9fb1f47df917d390,NBFC,P_01103,BANK_SRC_94,True
ACC_01259,1c29761786a99560,Commercial Bank,P_02149,BANK_SRC_43,True
ACC_01260,78ef33fedba468ae,Cooperative Bank,P_01865,BANK_SRC_43,True
ACC_01261,91b35e0da301e7d2,Cooperative Bank,P_03310,BANK_SRC_46,True
ACC_01262,5ac352173975e385,Commercial Bank,P_03827,BANK_SRC_23,True
ACC_01263,8d53eea08179a0c2,NBFC,P_01570,BANK_SRC_46,True
ACC_01264,9f87580d88f4132c,Commercial Bank,P_02056,BANK_SRC_43,True
ACC_01265,57ebe1145e501d76,Payment Bank,P_02927,BANK_SRC_22,True
ACC_01266,e1c5bf4a6081528b,Cooperative Bank,P_04275,BANK_SRC_69,True
ACC_01267,f8a3cb5bdfedff31,NBFC,P_03009,BANK_SRC_17,True
ACC_01268,c2d67824c50e7f9b,Cooperative Bank,P_00177,BANK_SRC_68,True
ACC_01269,14e3f18a05c7dab2,Payment Bank,P_02267,BANK_SRC_58,True
ACC_01270,ba0aa91b12854a35,Payment Bank,P_03843,BANK_SRC_36,True
ACC_01271,3d0c13aa11dfe43a,Commercial Bank,P_03113,BANK_SRC_93,True
ACC_01272,2fce5753e872927c,Commercial Bank,P_01269,BANK_SRC_53,True
ACC_01273,7277a33877d05fbd,Commercial Bank,P_02161,BANK_SRC_24,True
ACC_01274,7fa9d1a59444301b,Cooperative Bank,P_04849,BANK_SRC_13,True
ACC_01275,9af3b40bd7b775fc,Commercial Bank,P_03107,BANK_SRC_41,True
ACC_01276,53841d474c1bbe54,Cooperative Bank,P_03294,BANK_SRC_16,True
ACC_01277,72ff2d3ef2c54a09,Commercial Bank,P_00271,BANK_SRC_96,True
ACC_01278,2f5380a51cdff791,NBFC,P_02534,BANK_SRC_66,True
ACC_01279,92bd2254ef6fd88b,Payment Bank,P_02050,BANK_SRC_95,True
ACC_01280,09ca899914462117,Commercial Bank,P_01115,BANK_SRC_62,True
ACC_01281,20984a715d0dfaa7,Payment Bank,P_00891,BANK_SRC_44,True
ACC_01282,0306c0f95eefee58,Payment Bank,P_01161,BANK_SRC_52,True
ACC_01283,1f9c1c6d46b5f954,Payment Bank,P_02578,BANK_SRC_78,True
ACC_01284,3a20bf01f96d7efc,Cooperative Bank,P_01264,BANK_SRC_92,True
ACC_01285,f8a741b98f82f7d8,Commercial Bank,P_03021,BANK_SRC_44,True
ACC_01286,3b817f491767fdb5,Commercial Bank,P_04756,BANK_SRC_33,True
ACC_01287,7fd48b66fca734af,Payment Bank,P_01569,BANK_SRC_81,True
ACC_01288,8a667c355da45ca2,Payment Bank,P_03035,BANK_SRC_75,True
ACC_01289,57f92e4bcd77a092,Payment Bank,P_00459,BANK_SRC_92,True
ACC_01290,12b64f4c0cb6d8f7,Commercial Bank,P_01405,BANK_SRC_53,True
ACC_01291,cd026354d8eecbef,Commercial Bank,P_00230,BANK_SRC_73,True
ACC_01292,269d66301835b3f0,NBFC,P_04262,BANK_SRC_37,True
ACC_01293,740240e45b1058ab,Cooperative Bank,P_02955,BANK_SRC_45,True
ACC_01294,30bc139407d6d838,NBFC,P_03878,BANK_SRC_42,True
ACC_01295,11aeb778be9033e2,NBFC,P_02385,BANK_SRC_43,True
ACC_01296,dabfaa1a39e08a18,Payment Bank,P_04812,BANK_SRC_64,True
ACC_01297,2fbaedb125422d74,Commercial Bank,P_02361,BANK_SRC_65,True
ACC_01298,ba82be286ae4b6f3,Cooperative Bank,P_00072,BANK_SRC_59,True
ACC_01299,a071fa6a9b40efe3,Cooperative Bank,P_02487,BANK_SRC_95,True
ACC_01300,05c91e5aaed363cc,NBFC,P_03748,BANK_SRC_85,True
ACC_01301,fee12ce48dacc221,Payment Bank,P_01867,BANK_SRC_93,True
ACC_01302,fd33d03805bd1baf,Commercial Bank,P_03112,BANK_SRC_27,True
ACC_01303,0957b1eb24061625,Commercial Bank,P_00994,BANK_SRC_69,True
ACC_01304,c0d3708e3c7de7f9,Payment Bank,P_01288,BANK_SRC_55,True
ACC_01305,299f74ad4875c01c,Commercial Bank,P_01623,BANK_SRC_21,True
ACC_01306,11ec7c46ff082c51,Cooperative Bank,P_03557,BANK_SRC_28,True
ACC_01307,b2e3abefbeb6a5ef,NBFC,P_02120,BANK_SRC_82,True
ACC_01308,af7e68df226eac11,Commercial Bank,P_01175,BANK_SRC_71,True
ACC_01309,d6167cc6d84fa318,NBFC,P_02479,BANK_SRC_17,True
ACC_01310,e9b65c152b48f309,Commercial Bank,P_01783,BANK_SRC_93,True
ACC_01311,0c0bea56047ab20c,Payment Bank,P_01894,BANK_SRC_41,True
ACC_01312,c4193c028b650adf,Payment Bank,P_04895,BANK_SRC_29,True
ACC_01313,02f00e2a9a79d123,Payment Bank,P_03768,BANK_SRC_29,True
ACC_01314,51385998ada6952c,NBFC,P_01989,BANK_SRC_85,True
ACC_01315,e8bd3786330e63d8,Payment Bank,P_02216,BANK_SRC_53,True
ACC_01316,cb259e9ff1636706,NBFC,P_02510,BANK_SRC_74,True
ACC_01317,49d385b1a16d7476,Cooperative Bank,P_00951,BANK_SRC_23,True
ACC_01318,e4a80e21b3acacb0,Commercial Bank,P_04135,BANK_SRC_77,True
ACC_01319,e6a28f48e734e674,Commercial Bank,P_01873,BANK_SRC_30,True
ACC_01320,49cce2360e07e28a,Cooperative Bank,P_01748,BANK_SRC_70,True
ACC_01321,a73fb5e5f6aba58c,NBFC,P_03175,BANK_SRC_44,True
ACC_01322,43e77513f1dd1e78,NBFC,P_00250,BANK_SRC_53,True
ACC_01323,9342db38e313a133,Cooperative Bank,P_03004,BANK_SRC_80,True
ACC_01324,5a1e3e1a677a80b2,Commercial Bank,P_03095,BANK_SRC_25,True
ACC_01325,d1af0268a0a2298a,Cooperative Bank,P_00131,BANK_SRC_26,True
ACC_01326,c7ea2dda31fe8c57,Cooperative Bank,P_04454,BANK_SRC_14,True
ACC_01327,dd24d0d2a3b4a939,Payment Bank,P_03907,BANK_SRC_96,True
ACC_01328,44caf4d8d574225f,Cooperative Bank,P_02774,BANK_SRC_77,True
ACC_01329,78b149e3a7dde3e1,NBFC,P_01105,BANK_SRC_44,True
ACC_01330,421b9b243b1fadd1,Cooperative Bank,P_01496,BANK_SRC_50,True
ACC_01331,0e37058082b56fae,NBFC,P_02219,BANK_SRC_34,True
ACC_01332,c0cc3788dea637e9,Cooperative Bank,P_01092,BANK_SRC_87,True
ACC_01333,faec6a91208e623f,Commercial Bank,P_03427,BANK_SRC_54,True
ACC_01334,0ca4b0e34e9c8793,Cooperative Bank,P_00981,BANK_SRC_58,True
ACC_01335,78e566e834f73a06,Cooperative Bank,P_00012,BANK_SRC_18,True
ACC_01336,b9d915f76e3ea40e,Payment Bank,P_02158,BANK_SRC_99,True
ACC_01337,c762940119cab853,NBFC,P_04372,BANK_SRC_53,True
ACC_01338,f3517fd2fad3b060,Commercial Bank,P_01775,BANK_SRC_56,True
ACC_01339,a7c8188d7801ead0,Commercial Bank,P_02921,BANK_SRC_13,True
ACC_01340,82f5c116a171b157,Cooperative Bank,P_02918,BANK_SRC_18,True
ACC_01341,e2137883ebe3de01,Commercial Bank,P_04556,BANK_SRC_95,True
ACC_01342,3f7373217f1c0ca4,Commercial Bank,P_04656,BANK_SRC_70,True
ACC_01343,72bdebcfb77164c6,NBFC,P_01717,BANK_SRC_67,True
ACC_01344,4a0e03250555d4ff,NBFC,P_01866,BANK_SRC_34,True
ACC_01345,b2c018fe2396c68a,Payment Bank,P_02303,BANK_SRC_76,True
ACC_01346,ede1abe377cda0e5,Payment Bank,P_02785,BANK_SRC_87,True
ACC_01347,56f1627cd0f047f1,NBFC,P_00220,BANK_SRC_79,True
ACC_01348,cc12f7c768928565,Commercial Bank,P_00152,BANK_SRC_70,True
ACC_01349,34537e9b88777c9d,NBFC,P_01235,BANK_SRC_20,True
ACC_01350,e4f4699261dc17c2,Payment Bank,P_01284,BANK_SRC_54,True
ACC_01351,004928338faf27de,Payment Bank,P_01475,BANK_SRC_82,True
ACC_01352,fcc07bde33d56d64,Cooperative Bank,P_03388,BANK_SRC_40,True
ACC_01353,791ab5c868ad8a6d,NBFC,P_01718,BANK_SRC_54,True
ACC_01354,bd1df52c60f62d4d,NBFC,P_00942,BANK_SRC_89,True
ACC_01355,25989abfa7f9e1cb,Cooperative Bank,P_00243,BANK_SRC_11,True
ACC_01356,181e6c7cf9c57dc2,Commercial Bank,P_04513,BANK_SRC_65,True
ACC_01357,48297db93b2e465c,Payment Bank,P_00025,BANK_SRC_18,True
ACC_01358,407deabc432bb6a3,Cooperative Bank,P_03809,BANK_SRC_45,True
ACC_01359,6cdae4f6fd6bcd86,Commercial Bank,P_00998,BANK_SRC_16,True
ACC_01360,89180393607bfc3b,NBFC,P_03635,BANK_SRC_73,True
ACC_01361,22172294a40aab25,Payment Bank,P_02864,BANK_SRC_53,True
ACC_01362,7e5771b7ad8ddcdf,Payment Bank,P_04030,BANK_SRC_83,True
ACC_01363,1a4cbed582114537,Commercial Bank,P_00795,BANK_SRC_47,True
ACC_01364,b8471c94ed8ac53c,NBFC,P_03586,BANK_SRC_89,True
ACC_01365,644a246910a281cb,Cooperative Bank,P_02435,BANK_SRC_67,True
ACC_01366,7ee1956cad93a2f0,Payment Bank,P_01459,BANK_SRC_23,True
ACC_01367,dce81dd0e3d7c67f,Payment Bank,P_04022,BANK_SRC_98,True
ACC_01368,c70b85d97b49d4d3,Cooperative Bank,P_01101,BANK_SRC_93,True
ACC_01369,557bcbbb04c5a4ae,Commercial Bank,P_04534,BANK_SRC_97,True
ACC_01370,a2fc0a27946d8bd5,Cooperative Bank,P_02172,BANK_SRC_23,True
ACC_01371,231da5738f7f3bf9,Payment Bank,P_03990,BANK_SRC_94,True
ACC_01372,d4b6760832ba52c4,Cooperative Bank,P_01585,BANK_SRC_83,True
ACC_01373,562eb23e754f7b1c,NBFC,P_02396,BANK_SRC_67,True
ACC_01374,cf3381f501d1bce5,NBFC,P_02149,BANK_SRC_81,True
ACC_01375,ce28960f3a92e6fc,Payment Bank,P_04586,BANK_SRC_78,True
ACC_01376,0241c59aed5582a0,Commercial Bank,P_02578,BANK_SRC_21,True
ACC_01377,5dbe3f972bbdccda,NBFC,P_00448,BANK_SRC_68,True
ACC_01378,fd8dfad798729ecb,Payment Bank,P_01239,BANK_SRC_21,True
ACC_01379,b06a4b6482accb5b,Cooperative Bank,P_04225,BANK_SRC_93,True
ACC_01380,14788a2cb30e82b3,Payment Bank,P_04744,BANK_SRC_37,True
ACC_01381,14cf9fb5ef7ae58d,Commercial Bank,P_03724,BANK_SRC_30,True
ACC_01382,4099cd158989d7fe,Commercial Bank,P_02332,BANK_SRC_65,True
ACC_01383,98c0076db1e52c4d,Cooperative Bank,P_02227,BANK_SRC_43,True
ACC_01384,1cf84c189c04982e,Commercial Bank,P_02071,BANK_SRC_44,True
ACC_01385,3012a337ba3445e0,Commercial Bank,P_03608,BANK_SRC_71,True
ACC_01386,d7f2a0af3e522e64,Payment Bank,P_04827,BANK_SRC_18,True
ACC_01387,8ee76cd7d87f7569,Payment Bank,P_04266,BANK_SRC_60,True
ACC_01388,84e3f95d31866f36,Commercial Bank,P_04751,BANK_SRC_38,True
ACC_01389,fd78e27bf8f0fdee,Cooperative Bank,P_01303,BANK_SRC_56,True
ACC_01390,6919d9d0dbcee632,Cooperative Bank,P_03190,BANK_SRC_19,True
ACC_01391,23b59f216d19c330,Commercial Bank,P_01265,BANK_SRC_13,True
ACC_01392,916ebbcec03be254,NBFC,P_04527,BANK_SRC_94,True
ACC_01393,9ed4938f947a7548,Payment Bank,P_04241,BANK_SRC_85,True
ACC_01394,43ae1653f55bdd21,Cooperative Bank,P_00944,BANK_SRC_49,True
ACC_01395,685f53450dc876ff,Commercial Bank,P_01488,BANK_SRC_10,True
ACC_01396,aa7197135e8e09c1,NBFC,P_04755,BANK_SRC_78,True
ACC_01397,eac139c4e1d1341a,Commercial Bank,P_01744,BANK_SRC_99,True
ACC_01398,06e2751929e87cf4,Payment Bank,P_01684,BANK_SRC_19,True
ACC_01399,540b76e0cdbd891d,NBFC,P_02063,BANK_SRC_53,True
ACC_01400,f451a9e809e6b039,Payment Bank,P_01549,BANK_SRC_65,True
ACC_01401,04ee4b99435ce57d,NBFC,P_04488,BANK_SRC_66,True
ACC_01402,529744da1f1e74bd,Commercial Bank,P_00227,BANK_SRC_64,True
ACC_01403,9fd7a1e7dcdad765,Payment Bank,P_00361,BANK_SRC_58,True
ACC_01404,a25285bb3548f5a6,Cooperative Bank,P_00814,BANK_SRC_41,True
